time,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,et0_fao_evapotranspiration,region,latitude_requested,longitude_requested,latitude_returned,longitude_returned,elevation_m,date,year,month,region_normalised
2024-05-09,14.1,7.7,19.9,0.0,0.0,3.07,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-09,2024,5,bourgogne-franche-comte
2024-05-10,16.3,8.8,23.7,0.0,0.0,4.68,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-10,2024,5,bourgogne-franche-comte
2024-05-11,18.3,9.5,26.5,0.0,0.0,4.92,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-11,2024,5,bourgogne-franche-comte
2024-05-12,18.3,11.5,25.2,3.8,3.8,4.59,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-12,2024,5,bourgogne-franche-comte
2024-05-13,18.2,13.8,23.6,2.9,2.9,4.1,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-13,2024,5,bourgogne-franche-comte
2024-05-14,15.0,12.7,17.8,10.4,10.4,2.28,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-14,2024,5,bourgogne-franche-comte
2024-05-15,13.9,11.4,16.9,6.5,6.5,2.76,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-15,2024,5,bourgogne-franche-comte
2024-05-16,12.6,10.0,15.6,6.6,6.6,2.38,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-16,2024,5,bourgogne-franche-comte
2024-05-17,14.4,9.4,20.0,5.3,5.3,3.55,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-17,2024,5,bourgogne-franche-comte
2024-05-18,13.6,10.2,17.9,2.8,2.8,2.74,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-18,2024,5,bourgogne-franche-comte
2024-05-19,15.3,9.6,21.2,0.7,0.7,3.96,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-19,2024,5,bourgogne-franche-comte
2024-05-20,16.3,12.2,22.5,1.1,1.1,4.0,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-20,2024,5,bourgogne-franche-comte
2024-05-21,15.3,12.1,18.5,4.0,4.0,3.38,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-21,2024,5,bourgogne-franche-comte
2024-05-22,15.2,12.8,18.8,4.1,4.1,3.16,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-22,2024,5,bourgogne-franche-comte
2024-05-23,14.2,11.1,17.4,7.3,7.3,3.09,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-23,2024,5,bourgogne-franche-comte
2024-05-24,13.3,8.5,17.4,5.6,5.6,3.1,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-24,2024,5,bourgogne-franche-comte
2024-05-25,15.0,8.1,21.1,1.5,1.5,3.93,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-25,2024,5,bourgogne-franche-comte
2024-05-26,15.3,11.1,18.4,3.7,3.7,2.27,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-26,2024,5,bourgogne-franche-comte
2024-05-27,15.5,12.7,18.7,0.1,0.1,2.85,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-27,2024,5,bourgogne-franche-comte
2024-05-28,15.0,7.8,20.4,0.0,0.0,3.39,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-28,2024,5,bourgogne-franche-comte
2024-05-29,15.1,11.3,19.8,7.5,7.5,2.36,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-29,2024,5,bourgogne-franche-comte
2024-05-30,14.8,11.1,18.1,8.9,8.9,2.83,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-30,2024,5,bourgogne-franche-comte
2024-05-31,12.9,10.6,15.8,7.1,7.1,2.08,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-05-31,2024,5,bourgogne-franche-comte
2024-06-01,14.3,11.6,17.5,2.2,2.2,2.79,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-01,2024,6,bourgogne-franche-comte
2024-06-02,14.4,13.0,16.9,7.8,7.8,1.14,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-02,2024,6,bourgogne-franche-comte
2024-06-03,14.8,13.0,17.1,0.9,0.9,1.97,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-03,2024,6,bourgogne-franche-comte
2024-06-04,16.5,9.8,23.3,0.0,0.0,3.08,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-04,2024,6,bourgogne-franche-comte
2024-06-05,19.0,12.9,24.8,0.2,0.2,4.51,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-05,2024,6,bourgogne-franche-comte
2024-06-06,18.8,11.9,25.3,0.3,0.3,4.49,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-06,2024,6,bourgogne-franche-comte
2024-06-07,19.3,11.6,26.1,0.0,0.0,4.9,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-07,2024,6,bourgogne-franche-comte
2024-06-08,17.7,13.8,20.8,8.7,8.7,2.29,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-08,2024,6,bourgogne-franche-comte
2024-06-09,17.1,13.9,20.6,4.1,4.1,3.61,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-09,2024,6,bourgogne-franche-comte
2024-06-10,15.7,9.2,21.6,0.0,0.0,4.38,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-10,2024,6,bourgogne-franche-comte
2024-06-11,13.7,9.3,17.8,0.0,0.0,3.74,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-11,2024,6,bourgogne-franche-comte
2024-06-12,13.2,6.2,18.7,0.0,0.0,3.75,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-12,2024,6,bourgogne-franche-comte
2024-06-13,14.3,5.5,21.1,0.0,0.0,4.45,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-13,2024,6,bourgogne-franche-comte
2024-06-14,15.9,12.7,20.6,7.0,7.0,2.05,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-14,2024,6,bourgogne-franche-comte
2024-06-15,15.6,12.6,18.8,13.2,13.2,3.3,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-15,2024,6,bourgogne-franche-comte
2024-06-16,15.5,10.6,19.2,1.0,1.0,2.49,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-16,2024,6,bourgogne-franche-comte
2024-06-17,17.5,14.8,21.6,9.7,9.7,2.21,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-17,2024,6,bourgogne-franche-comte
2024-06-18,20.9,14.7,27.7,0.3,0.3,4.77,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-18,2024,6,bourgogne-franche-comte
2024-06-19,21.2,17.0,27.3,6.5,6.5,4.29,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-19,2024,6,bourgogne-franche-comte
2024-06-20,20.3,17.5,24.2,3.9,3.9,3.03,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-20,2024,6,bourgogne-franche-comte
2024-06-21,18.9,16.2,22.0,13.7,13.7,2.77,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-21,2024,6,bourgogne-franche-comte
2024-06-22,16.1,14.1,18.5,9.2,9.2,2.18,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-22,2024,6,bourgogne-franche-comte
2024-06-23,17.2,13.2,21.0,0.8,0.8,3.2,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-23,2024,6,bourgogne-franche-comte
2024-06-24,21.1,14.4,27.3,0.0,0.0,5.04,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-24,2024,6,bourgogne-franche-comte
2024-06-25,23.1,16.1,29.1,0.0,0.0,5.62,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-25,2024,6,bourgogne-franche-comte
2024-06-26,23.2,17.2,28.7,1.6,1.6,4.72,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-26,2024,6,bourgogne-franche-comte
2024-06-27,23.8,17.3,30.6,8.9,8.9,4.9,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-27,2024,6,bourgogne-franche-comte
2024-06-28,23.1,18.3,27.8,0.5,0.5,3.87,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-28,2024,6,bourgogne-franche-comte
2024-06-29,23.2,18.3,29.7,33.1,33.1,3.99,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-29,2024,6,bourgogne-franche-comte
2024-06-30,18.2,15.7,20.1,7.6,7.6,1.85,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-06-30,2024,6,bourgogne-franche-comte
2024-07-01,18.2,14.1,21.7,1.1,1.1,3.42,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-01,2024,7,bourgogne-franche-comte
2024-07-02,15.5,13.2,17.7,1.1,1.1,1.62,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-02,2024,7,bourgogne-franche-comte
2024-07-03,15.9,12.8,19.5,1.6,1.6,1.84,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-03,2024,7,bourgogne-franche-comte
2024-07-04,18.1,14.1,23.3,1.9,1.9,3.04,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-04,2024,7,bourgogne-franche-comte
2024-07-05,18.5,10.8,25.1,0.0,0.0,4.66,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-05,2024,7,bourgogne-franche-comte
2024-07-06,16.9,13.7,18.5,11.5,11.5,2.27,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-06,2024,7,bourgogne-franche-comte
2024-07-07,16.7,10.5,23.1,0.0,0.0,4.31,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-07,2024,7,bourgogne-franche-comte
2024-07-08,18.5,9.5,26.8,0.0,0.0,5.21,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-08,2024,7,bourgogne-franche-comte
2024-07-09,22.8,15.5,30.9,0.4,0.4,5.76,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-09,2024,7,bourgogne-franche-comte
2024-07-10,21.6,18.9,25.0,6.1,6.1,3.96,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-10,2024,7,bourgogne-franche-comte
2024-07-11,22.6,17.9,27.2,1.9,1.9,3.83,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-11,2024,7,bourgogne-franche-comte
2024-07-12,19.8,15.5,22.7,6.1,6.1,3.47,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-12,2024,7,bourgogne-franche-comte
2024-07-13,17.3,11.9,23.0,0.4,0.4,3.47,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-13,2024,7,bourgogne-franche-comte
2024-07-14,17.8,9.9,23.0,0.2,0.2,3.85,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-14,2024,7,bourgogne-franche-comte
2024-07-15,20.7,13.7,28.9,1.9,1.9,4.49,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-15,2024,7,bourgogne-franche-comte
2024-07-16,19.5,15.1,23.9,0.0,0.0,3.94,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-16,2024,7,bourgogne-franche-comte
2024-07-17,20.0,13.7,26.0,0.1,0.1,4.09,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-17,2024,7,bourgogne-franche-comte
2024-07-18,21.9,14.4,29.5,0.0,0.0,5.46,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-18,2024,7,bourgogne-franche-comte
2024-07-19,23.9,15.2,31.7,0.0,0.0,5.43,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-19,2024,7,bourgogne-franche-comte
2024-07-20,25.1,17.9,31.8,3.1,3.1,5.33,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-20,2024,7,bourgogne-franche-comte
2024-07-21,21.4,18.8,24.8,6.5,6.5,3.86,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-21,2024,7,bourgogne-franche-comte
2024-07-22,21.1,17.6,25.3,0.4,0.4,4.06,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-22,2024,7,bourgogne-franche-comte
2024-07-23,19.9,14.9,24.5,0.3,0.3,2.54,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-23,2024,7,bourgogne-franche-comte
2024-07-24,19.1,14.9,23.5,0.0,0.0,3.37,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-24,2024,7,bourgogne-franche-comte
2024-07-25,20.3,13.0,27.2,0.0,0.0,5.11,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-25,2024,7,bourgogne-franche-comte
2024-07-26,21.9,14.0,28.6,0.0,0.0,4.06,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-26,2024,7,bourgogne-franche-comte
2024-07-27,21.8,18.3,25.0,10.8,10.8,3.03,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-27,2024,7,bourgogne-franche-comte
2024-07-28,21.0,16.8,26.2,3.9,3.9,4.55,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-28,2024,7,bourgogne-franche-comte
2024-07-29,23.1,15.2,31.2,0.0,0.0,5.47,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-29,2024,7,bourgogne-franche-comte
2024-07-30,26.4,18.1,34.9,0.0,0.0,5.35,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-30,2024,7,bourgogne-franche-comte
2024-07-31,26.2,21.7,32.4,0.9,0.9,4.71,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-07-31,2024,7,bourgogne-franche-comte
2024-08-01,23.4,20.2,26.5,10.4,10.4,3.48,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-01,2024,8,bourgogne-franche-comte
2024-08-02,21.7,16.5,26.5,8.8,8.8,3.8,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-02,2024,8,bourgogne-franche-comte
2024-08-03,21.4,17.0,26.5,0.5,0.5,4.39,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-03,2024,8,bourgogne-franche-comte
2024-08-04,19.9,15.6,24.3,0.6,0.6,3.04,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-04,2024,8,bourgogne-franche-comte
2024-08-05,21.6,15.2,28.2,0.0,0.0,4.92,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-05,2024,8,bourgogne-franche-comte
2024-08-06,23.0,15.2,30.3,0.0,0.0,4.82,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-06,2024,8,bourgogne-franche-comte
2024-08-07,22.5,18.9,28.1,4.2,4.2,3.57,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-07,2024,8,bourgogne-franche-comte
2024-08-08,20.6,14.5,26.4,0.2,0.2,4.41,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-08,2024,8,bourgogne-franche-comte
2024-08-09,22.0,13.8,29.7,0.0,0.0,4.85,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-09,2024,8,bourgogne-franche-comte
2024-08-10,22.8,15.3,30.0,0.0,0.0,4.98,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-10,2024,8,bourgogne-franche-comte
2024-08-11,25.1,17.9,32.7,0.0,0.0,5.25,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-11,2024,8,bourgogne-franche-comte
2024-08-12,27.0,20.7,33.9,0.0,0.0,5.11,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-12,2024,8,bourgogne-franche-comte
2024-08-13,25.1,18.6,31.9,0.2,0.2,4.63,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-13,2024,8,bourgogne-franche-comte
2024-08-14,22.0,18.7,25.7,14.8,14.8,3.42,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-14,2024,8,bourgogne-franche-comte
2024-08-15,22.6,17.1,28.0,0.0,0.0,4.13,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-15,2024,8,bourgogne-franche-comte
2024-08-16,22.6,17.5,28.8,0.0,0.0,4.44,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-16,2024,8,bourgogne-franche-comte
2024-08-17,20.7,15.7,26.5,3.9,3.9,2.79,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-17,2024,8,bourgogne-franche-comte
2024-08-18,17.7,15.8,19.1,8.5,8.5,1.78,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-18,2024,8,bourgogne-franche-comte
2024-08-19,18.0,12.5,23.8,0.2,0.2,3.2,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-19,2024,8,bourgogne-franche-comte
2024-08-20,19.3,12.2,26.4,0.0,0.0,3.4,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-20,2024,8,bourgogne-franche-comte
2024-08-21,17.6,12.6,22.1,0.7,0.7,3.92,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-21,2024,8,bourgogne-franche-comte
2024-08-22,17.0,9.5,26.0,0.0,0.0,4.28,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-22,2024,8,bourgogne-franche-comte
2024-08-23,19.3,11.4,27.3,0.0,0.0,4.49,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-23,2024,8,bourgogne-franche-comte
2024-08-24,22.2,14.9,32.3,2.8,2.8,5.04,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-24,2024,8,bourgogne-franche-comte
2024-08-25,17.9,13.3,21.9,2.9,2.9,2.93,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-25,2024,8,bourgogne-franche-comte
2024-08-26,16.3,9.2,23.3,0.0,0.0,4.15,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-26,2024,8,bourgogne-franche-comte
2024-08-27,18.6,11.7,26.2,0.0,0.0,4.24,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-27,2024,8,bourgogne-franche-comte
2024-08-28,22.3,14.9,31.2,0.0,0.0,4.45,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-28,2024,8,bourgogne-franche-comte
2024-08-29,24.3,17.2,32.2,0.0,0.0,4.27,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-29,2024,8,bourgogne-franche-comte
2024-08-30,23.6,17.5,30.2,0.0,0.0,3.79,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-30,2024,8,bourgogne-franche-comte
2024-08-31,23.8,18.7,31.1,0.5,0.5,3.71,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-08-31,2024,8,bourgogne-franche-comte
2024-09-01,23.8,17.9,30.5,0.2,0.2,4.32,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-01,2024,9,bourgogne-franche-comte
2024-09-02,21.8,18.2,26.7,0.5,0.5,2.94,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-02,2024,9,bourgogne-franche-comte
2024-09-03,20.6,15.6,27.1,8.8,8.8,3.17,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-03,2024,9,bourgogne-franche-comte
2024-09-04,19.4,17.8,21.9,19.0,19.0,2.25,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-04,2024,9,bourgogne-franche-comte
2024-09-05,16.6,13.5,18.0,15.2,15.2,0.75,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-05,2024,9,bourgogne-franche-comte
2024-09-06,16.4,11.6,21.8,0.0,0.0,2.9,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-06,2024,9,bourgogne-franche-comte
2024-09-07,19.0,14.7,25.3,12.4,12.4,2.9,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-07,2024,9,bourgogne-franche-comte
2024-09-08,18.2,14.6,22.6,0.6,0.6,3.14,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-08,2024,9,bourgogne-franche-comte
2024-09-09,16.2,14.9,18.3,6.5,6.5,1.57,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-09,2024,9,bourgogne-franche-comte
2024-09-10,15.4,13.2,18.7,1.0,1.0,2.59,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-10,2024,9,bourgogne-franche-comte
2024-09-11,12.6,9.9,14.3,9.7,9.7,0.62,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-11,2024,9,bourgogne-franche-comte
2024-09-12,10.5,7.2,14.0,2.7,2.7,2.28,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-12,2024,9,bourgogne-franche-comte
2024-09-13,9.9,5.6,14.6,0.3,0.3,2.3,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-13,2024,9,bourgogne-franche-comte
2024-09-14,10.9,7.2,15.7,0.0,0.0,2.52,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-14,2024,9,bourgogne-franche-comte
2024-09-15,11.2,5.3,17.7,0.0,0.0,3.09,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-15,2024,9,bourgogne-franche-comte
2024-09-16,12.7,8.6,16.8,0.7,0.7,1.77,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-16,2024,9,bourgogne-franche-comte
2024-09-17,15.6,12.8,18.6,0.1,0.1,2.15,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-17,2024,9,bourgogne-franche-comte
2024-09-18,15.5,11.1,21.3,0.0,0.0,2.95,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-18,2024,9,bourgogne-franche-comte
2024-09-19,14.9,8.8,21.8,0.0,0.0,2.48,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-19,2024,9,bourgogne-franche-comte
2024-09-20,16.3,10.0,24.4,0.0,0.0,3.03,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-20,2024,9,bourgogne-franche-comte
2024-09-21,17.1,11.7,23.8,0.0,0.0,2.81,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-21,2024,9,bourgogne-franche-comte
2024-09-22,16.6,15.2,19.4,7.8,7.8,1.37,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-22,2024,9,bourgogne-franche-comte
2024-09-23,15.8,13.7,19.8,0.9,0.9,1.98,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-23,2024,9,bourgogne-franche-comte
2024-09-24,14.7,13.2,17.0,1.2,1.2,1.77,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-24,2024,9,bourgogne-franche-comte
2024-09-25,15.3,13.2,18.4,5.7,5.7,1.64,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-25,2024,9,bourgogne-franche-comte
2024-09-26,16.5,14.9,17.6,21.7,21.7,0.89,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-26,2024,9,bourgogne-franche-comte
2024-09-27,13.7,12.3,16.3,3.7,3.7,2.08,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-27,2024,9,bourgogne-franche-comte
2024-09-28,10.9,5.3,14.1,3.7,3.7,1.65,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-28,2024,9,bourgogne-franche-comte
2024-09-29,8.6,3.6,13.8,0.0,0.0,1.55,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-29,2024,9,bourgogne-franche-comte
2024-09-30,14.9,9.0,19.7,0.4,0.4,2.12,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-09-30,2024,9,bourgogne-franche-comte
2024-10-01,13.3,12.4,14.9,25.9,25.9,0.52,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-10-01,2024,10,bourgogne-franche-comte
2024-10-02,11.9,9.3,14.4,1.5,1.5,1.17,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-10-02,2024,10,bourgogne-franche-comte
2024-10-03,11.4,9.5,13.9,0.5,0.5,1.3,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-10-03,2024,10,bourgogne-franche-comte
2024-10-04,10.2,7.7,13.6,0.0,0.0,1.25,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-10-04,2024,10,bourgogne-franche-comte
2024-10-05,9.5,5.4,15.2,0.0,0.0,1.61,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-10-05,2024,10,bourgogne-franche-comte
2024-10-06,10.8,5.4,15.5,2.5,2.5,0.9,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-10-06,2024,10,bourgogne-franche-comte
2024-10-07,15.9,13.7,18.7,15.4,15.4,1.12,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2024-10-07,2024,10,bourgogne-franche-comte
